ID,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_low,Product_importance_medium,Gender_M
8947,4,3,236,3,1,4752,0,False,False,True,False,False,True,True,False,True
8948,4,4,220,3,4,5622,0,False,False,False,True,False,True,True,False,False
8949,4,2,161,4,9,4713,1,False,False,False,False,False,True,True,False,False
8950,5,1,241,3,7,5342,0,True,False,False,False,False,True,True,False,True
8951,5,4,208,2,9,4569,0,False,True,False,False,False,True,True,False,True
8952,6,5,150,3,3,5747,0,False,False,False,True,False,True,False,True,True
8953,4,3,233,2,3,4748,0,False,False,True,False,False,True,False,True,False
8954,2,2,98,5,10,4368,0,False,False,False,True,False,True,False,True,True
8955,3,2,271,5,5,4880,0,False,False,False,False,False,True,True,False,True
8956,2,2,247,3,4,4686,1,True,False,False,False,False,True,True,False,False
8957,3,5,218,4,4,5330,0,False,True,False,False,False,True,True,False,True
8958,5,3,182,4,5,4770,1,False,False,False,True,False,True,False,True,True
8959,4,2,261,2,4,5926,1,False,False,True,False,False,True,False,True,False
8960,5,1,167,3,9,4660,0,False,False,False,True,False,True,True,False,True
8961,3,3,206,3,3,5746,1,False,False,False,False,False,True,True,False,False
8962,6,4,257,6,7,4265,0,True,False,False,False,False,True,True,False,False
8963,4,3,185,5,9,5648,0,False,True,False,False,False,True,True,False,False
8964,5,2,183,5,8,4820,0,False,False,False,True,False,True,False,False,False
8965,5,1,185,3,7,4855,1,False,False,True,False,False,True,False,True,False
8966,3,5,178,3,7,4135,0,False,False,False,True,False,True,True,False,False
8967,4,4,258,3,10,4958,1,False,False,False,False,False,True,False,False,True
8968,4,1,238,4,10,4860,0,True,False,False,False,False,True,False,True,False
8969,3,2,209,2,9,5203,0,False,True,False,False,False,True,True,False,True
8970,2,3,260,2,1,4547,0,False,False,False,True,False,True,True,False,False
8971,4,5,247,2,9,4656,0,False,False,True,False,False,True,False,True,False
8972,3,3,261,3,2,5629,1,False,False,False,True,False,True,True,False,True
8973,4,5,243,4,1,5328,0,False,False,False,False,False,True,True,False,False
8974,5,1,160,4,5,5841,0,True,False,False,False,False,True,False,True,True
8975,5,2,203,2,2,4712,1,False,True,False,False,False,True,False,True,False
8976,3,5,220,4,5,5677,0,False,False,False,True,False,True,True,False,False
8977,3,2,233,3,7,5838,0,False,False,True,False,False,True,False,True,True
8978,4,4,101,5,8,4192,0,False,False,False,True,False,True,True,False,False
8979,5,4,191,4,8,4566,1,False,False,False,False,False,True,True,False,True
8980,3,3,265,3,10,4093,1,True,False,False,False,False,True,True,False,False
8981,4,3,249,3,4,4811,0,False,True,False,False,False,True,True,False,True
8982,4,4,184,3,10,5705,1,False,False,False,True,False,True,True,False,False
8983,5,5,182,3,10,5060,0,False,False,True,False,False,True,False,True,False
8984,5,5,198,2,3,5249,0,False,False,False,True,False,True,False,False,True
8985,3,1,110,4,6,5474,1,False,False,False,False,False,True,False,True,False
8986,4,3,268,2,4,5280,1,True,False,False,False,False,True,True,False,False
8987,4,3,146,3,10,5372,0,False,True,False,False,False,True,False,True,False
8988,5,2,235,2,10,4938,0,False,False,False,True,False,True,True,False,False
8989,5,2,270,3,3,5266,1,False,False,True,False,False,True,True,False,True
8990,4,4,174,2,1,4541,1,False,False,False,True,False,True,True,False,False
8991,4,2,239,4,10,5528,1,False,False,False,False,False,True,True,False,False
8992,3,4,236,4,9,4744,0,True,False,False,False,False,True,False,False,False
8993,4,5,162,2,9,5345,1,False,True,False,False,False,True,False,True,False
8994,3,4,260,3,8,5215,0,False,False,False,True,False,True,True,False,False
8995,3,1,217,3,1,4177,1,False,False,True,False,False,True,True,False,False
8996,5,3,232,3,3,4526,0,False,False,False,True,False,True,False,True,True
8997,4,5,260,3,6,4221,0,False,False,False,False,False,True,False,True,False
8998,4,2,184,3,5,5931,1,True,False,False,False,False,True,False,True,False
8999,5,4,145,4,4,4790,0,False,True,False,False,False,True,True,False,True
9000,5,1,189,2,10,5248,0,False,False,False,True,False,True,False,True,True
9001,5,3,150,2,9,4446,0,False,False,True,False,False,True,False,False,False
9002,3,3,200,3,3,5739,0,False,False,False,True,False,True,True,False,True
9003,5,1,133,2,1,4643,0,False,False,False,False,False,True,False,True,True
9004,4,2,260,3,4,5504,1,True,False,False,False,False,True,True,False,True
9005,4,2,195,2,10,4640,0,False,True,False,False,False,True,False,True,True
9006,4,3,245,4,4,5940,0,False,False,False,True,False,True,False,True,True
9007,6,3,166,4,10,5783,1,False,False,True,False,False,True,True,False,True
9008,3,5,245,4,8,5600,0,False,False,False,True,False,True,True,False,True
9009,6,2,130,5,3,5654,0,False,False,False,False,False,True,True,False,True
9010,3,5,204,4,6,4879,1,True,False,False,False,False,True,True,False,True
9011,4,2,210,3,8,5672,1,False,True,False,False,False,True,True,False,True
9012,3,5,264,4,8,4324,0,False,False,False,True,False,True,False,True,False
9013,5,2,141,2,1,4287,0,False,False,True,False,False,True,False,True,False
9014,3,5,162,3,1,4432,0,False,False,False,True,False,True,False,True,False
9015,4,5,137,2,6,4055,1,False,False,False,False,False,True,True,False,True
9016,4,3,141,2,8,4331,0,True,False,False,False,True,False,True,False,False
9017,6,3,127,3,7,5574,1,False,True,False,False,True,False,False,True,False
9018,2,2,270,4,6,5585,0,False,False,False,True,True,False,True,False,True
9019,3,4,185,4,6,5322,0,False,False,True,False,True,False,False,True,False
9020,4,1,241,3,6,5836,0,False,False,False,True,True,False,True,False,True
9021,3,2,124,5,10,5348,0,False,False,False,False,True,False,False,True,True
9022,3,4,228,4,6,4947,0,True,False,False,False,True,False,False,True,True
9023,5,4,140,3,4,4623,0,False,True,False,False,True,False,False,True,True
9024,6,3,192,4,9,5239,1,False,False,False,True,True,False,True,False,True
9025,4,2,253,5,3,4676,1,False,False,True,False,True,False,True,False,False
9026,3,4,287,5,9,5308,0,False,False,False,True,True,False,False,True,False
9027,3,4,162,5,1,4240,1,False,False,False,False,True,False,True,False,False
9028,3,4,156,3,4,4628,0,True,False,False,False,True,False,True,False,True
9029,4,3,187,4,4,4757,0,False,True,False,False,True,False,True,False,True
9030,6,3,171,3,1,4952,0,False,False,False,True,True,False,True,False,False
9031,6,2,240,6,3,5967,1,False,False,True,False,True,False,True,False,True
9032,3,3,250,4,1,4717,0,False,False,False,True,True,False,False,True,True
9033,4,5,180,4,10,5176,1,False,False,False,False,True,False,False,False,False
9034,3,1,242,4,10,4809,1,True,False,False,False,True,False,True,False,True
9035,3,1,162,4,4,5683,0,False,True,False,False,True,False,False,True,False
9036,5,5,210,3,8,5906,1,False,False,False,True,True,False,False,True,True
9037,4,1,189,2,4,4122,0,False,False,True,False,True,False,False,True,True
9038,4,5,187,2,6,4316,1,False,False,False,True,False,False,True,False,True
9039,4,1,179,2,7,4605,0,False,False,False,False,False,False,False,True,False
9040,2,1,199,2,10,5345,0,True,False,False,False,False,False,True,False,False
9041,5,1,158,4,4,5687,1,False,True,False,False,False,False,False,True,False
9042,3,4,181,3,10,5276,1,False,False,False,True,False,False,True,False,True
9043,3,5,238,2,8,5769,0,False,False,True,False,False,False,True,False,False
9044,5,5,225,4,3,5274,1,False,False,False,True,False,False,False,False,False
9045,5,1,172,2,3,4892,0,False,False,False,False,False,False,False,True,False
9046,4,2,199,3,4,4070,0,True,False,False,False,False,False,True,False,True
9047,4,4,248,3,10,4532,0,False,True,False,False,False,False,False,False,False
9048,3,2,226,3,5,5484,0,False,False,False,True,False,False,True,False,False
9049,4,1,177,3,6,5215,0,False,False,True,False,False,False,False,True,False
9050,3,4,238,2,5,4349,1,False,False,False,True,False,False,True,False,True
9051,4,5,161,3,5,4732,0,False,False,False,False,False,False,True,False,False
9052,2,1,271,3,1,4537,0,True,False,False,False,False,False,True,False,True
9053,5,2,254,3,8,5892,1,False,True,False,False,False,False,False,True,False
9054,4,2,238,2,1,5229,0,False,False,False,True,False,False,True,False,True
9055,5,5,169,3,2,5942,1,False,False,True,False,False,False,False,True,True
9056,3,3,168,2,10,5334,1,False,False,False,True,False,False,False,False,True
9057,2,5,243,3,7,4486,0,False,False,False,False,False,False,False,False,True
9058,4,5,195,3,7,4835,0,True,False,False,False,False,False,False,True,True
9059,3,2,227,3,5,4167,1,False,True,False,False,False,False,False,False,True
9060,3,2,199,3,10,5768,1,False,False,False,True,False,True,False,True,False
9061,3,2,160,3,7,4468,0,False,False,True,False,False,True,True,False,False
9062,2,2,160,6,9,4972,1,False,False,False,True,False,True,False,True,False
9063,4,4,251,4,10,5984,0,False,False,False,False,False,True,True,False,False
9064,6,2,225,4,6,5787,1,True,False,False,False,False,True,True,False,True
9065,4,3,260,4,5,5307,0,False,True,False,False,False,True,True,False,False
9066,4,2,263,3,4,4935,1,False,False,False,True,False,True,False,True,True
9067,5,5,196,3,7,4084,1,False,False,True,False,False,True,False,True,True
9068,4,2,184,2,10,5959,0,False,False,False,True,False,True,False,True,False
9069,5,5,231,2,6,5862,0,False,False,False,False,False,True,False,True,False
9070,3,1,153,2,7,5292,1,True,False,False,False,False,True,True,False,True
9071,3,1,173,2,7,4684,0,False,True,False,False,False,True,True,False,False
9072,3,1,159,3,3,5044,0,False,False,False,True,False,True,True,False,False
9073,5,4,137,2,7,5338,1,False,False,True,False,False,True,True,False,True
9074,3,1,249,2,9,5987,1,False,False,False,True,False,True,False,True,True
9075,3,5,247,3,10,4286,1,False,False,False,False,False,True,False,True,True
9076,3,2,205,3,3,4563,1,True,False,False,False,False,True,False,False,True
9077,3,2,209,3,5,4999,0,False,True,False,False,False,True,False,True,True
9078,3,2,247,2,1,4242,0,False,False,False,True,False,True,False,False,True
9079,4,3,225,2,2,4169,1,False,False,True,False,False,True,False,True,False
9080,3,5,150,10,2,5042,0,False,False,False,True,False,True,True,False,True
9081,5,2,210,7,4,4525,1,False,False,False,False,False,True,False,True,False
9082,3,2,247,2,2,4677,0,True,False,False,False,False,True,True,False,False
9083,5,5,167,3,9,4319,1,False,True,False,False,False,True,False,True,True
9084,4,5,233,3,7,5604,1,False,False,False,True,False,True,False,True,False
9085,2,5,204,10,1,4709,0,False,False,True,False,False,True,True,False,False
9086,5,5,140,8,2,4793,1,False,False,False,True,False,True,False,True,True
9087,6,3,218,6,8,5879,0,False,False,False,False,False,True,False,False,True
9088,3,3,250,3,9,4993,0,True,False,False,False,False,True,True,False,True
9089,3,4,225,4,10,4460,1,False,True,False,False,False,True,True,False,True
9090,7,1,308,4,2,1504,0,False,False,False,True,False,True,False,True,False
9091,6,5,256,4,2,1163,0,False,False,True,False,False,True,True,False,False
9092,4,3,251,5,2,1482,0,False,False,False,True,False,True,False,True,True
9093,5,3,270,5,8,1862,0,False,False,False,False,False,True,False,True,False
9094,6,5,289,4,5,1600,1,True,False,False,False,False,True,True,False,True
9095,6,3,253,4,9,1823,0,False,True,False,False,False,True,False,True,False
9096,7,2,305,4,7,1813,0,False,False,False,True,False,True,False,True,True
9097,3,3,219,6,10,1116,0,False,False,True,False,False,True,True,False,True
9098,4,2,231,5,8,1562,0,False,False,False,True,False,True,False,True,True
9099,6,5,298,4,5,1804,0,False,False,False,False,False,True,False,True,False
9100,6,5,282,4,5,1364,1,True,False,False,False,False,True,True,False,True
9101,5,1,240,5,2,1400,1,False,True,False,False,False,True,True,False,True
9102,5,3,223,5,4,1817,0,False,False,False,True,False,True,False,True,True
9103,4,4,226,5,1,1761,0,False,False,True,False,False,True,True,False,True
9104,5,3,253,5,6,1028,0,False,False,False,True,False,True,True,False,True
9105,6,4,249,4,10,1318,0,False,False,False,False,False,True,True,False,True
9106,6,5,294,4,10,1628,1,True,False,False,False,False,True,False,True,True
9107,4,4,263,3,8,5475,0,False,True,False,False,False,True,False,True,False
9108,5,2,196,3,4,4868,1,False,False,False,True,False,True,False,True,True
9109,4,5,184,2,2,4429,0,False,False,True,False,False,True,False,True,False
9110,5,4,231,2,7,5491,1,False,False,False,True,False,True,False,True,False
9111,3,1,153,2,6,4996,0,False,False,False,False,False,True,True,False,True
9112,3,2,173,2,8,5492,0,True,False,False,False,False,True,True,False,False
9113,3,1,159,3,10,4358,1,False,True,False,False,False,True,True,False,True
9114,5,4,137,2,2,4077,1,False,False,False,True,False,True,True,False,False
9115,3,1,249,2,1,5190,1,False,False,True,False,False,True,False,True,False
9116,3,4,247,3,9,5383,0,False,False,False,True,False,True,False,True,True
9117,3,3,205,3,1,5851,1,False,False,False,False,False,True,False,False,True
9118,3,3,209,3,5,5831,0,True,False,False,False,False,True,False,True,False
9119,3,3,247,2,8,4593,1,False,True,False,False,False,True,False,False,False
9120,4,1,225,2,5,5714,1,False,False,False,True,False,True,False,True,True
9121,3,2,150,10,6,5580,0,False,False,True,False,False,True,True,False,False
9122,5,3,210,7,4,4362,0,False,False,False,True,False,True,False,True,False
9123,3,1,247,2,7,5557,0,False,False,False,False,False,True,True,False,True
9124,5,5,167,3,1,4314,0,True,False,False,False,False,True,False,True,True
9125,4,5,233,3,2,4501,0,False,True,False,False,False,True,False,True,False
9126,2,4,204,10,4,4679,1,False,False,False,True,False,True,True,False,False
9127,5,1,140,8,7,5437,0,False,False,True,False,False,True,False,True,True
9128,6,3,218,6,5,4352,1,False,False,False,True,False,True,False,False,False
9129,3,1,250,3,7,4760,0,False,False,False,False,False,True,True,False,False
9130,3,1,225,4,10,4080,1,True,False,False,False,False,True,True,False,False
9131,7,5,308,4,6,1165,0,False,True,False,False,False,True,False,True,True
9132,6,3,256,4,9,1212,1,False,False,False,True,False,True,True,False,False
9133,4,5,251,5,7,1381,0,False,False,True,False,False,True,False,True,False
9134,5,1,270,5,10,1397,0,False,False,False,True,False,True,False,True,True
9135,6,1,289,4,3,1181,1,False,False,False,False,False,True,True,False,True
9136,6,5,253,4,8,1899,1,True,False,False,False,False,True,False,True,True
9137,7,3,305,4,6,1167,0,False,True,False,False,False,True,False,True,False
9138,3,5,219,6,1,1394,0,False,False,False,True,False,True,True,False,True
9139,4,1,231,5,6,1231,0,False,False,True,False,False,True,False,True,True
9140,6,5,298,4,8,1759,1,False,False,False,True,False,True,False,True,False
9141,6,1,282,4,7,1758,0,False,False,False,False,False,True,True,False,True
9142,5,3,240,5,6,1489,0,True,False,False,False,False,True,True,False,True
9143,5,5,223,5,8,1132,0,False,True,False,False,False,True,False,True,True
9144,5,2,140,5,2,1521,0,False,False,False,True,False,True,False,True,True
9145,5,3,268,5,5,1365,0,False,False,True,False,False,True,False,True,True
9146,6,3,279,4,7,1090,1,False,False,False,True,False,True,True,False,True
9147,4,3,225,5,6,1573,0,False,False,False,False,False,True,False,True,False
9148,6,3,296,4,7,1515,0,True,False,False,False,False,True,False,True,True
9149,5,5,162,4,8,1311,0,False,True,False,False,False,True,True,False,True
9150,6,5,255,4,2,1218,1,False,False,False,True,False,True,True,False,False
9151,7,5,255,4,9,1367,0,False,False,True,False,False,True,True,False,False
9152,6,2,286,4,6,1556,1,False,False,False,True,False,True,False,True,True
9153,7,2,267,4,8,1285,0,False,False,False,False,True,False,False,True,True
9154,5,1,226,6,5,1078,0,True,False,False,False,True,False,True,False,True
9155,6,5,285,4,5,1631,1,False,True,False,False,True,False,False,True,False
9156,6,3,276,4,5,1637,1,False,False,False,True,True,False,True,False,False
9157,6,2,257,4,5,1565,1,False,False,True,False,True,False,True,False,False
9158,6,4,287,4,10,1811,1,False,False,False,True,True,False,False,True,False
9159,6,1,283,5,10,1304,1,False,False,False,False,True,False,True,False,False
9160,6,3,309,4,2,1270,1,True,False,False,False,True,False,False,True,True
9161,4,3,274,5,3,1637,1,False,True,False,False,True,False,True,False,False
9162,7,4,244,4,4,1953,1,False,False,False,True,True,False,False,True,False
